Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
BT4,NO,23/10/2020 21:00,58.90000,ug m-3,P
BT4,NO,23/10/2020 22:00,58.80000,ug m-3,P
BT4,NO,23/10/2020 23:00,59.20000,ug m-3,P
BT4,NO,24/10/2020 00:00,55.90000,ug m-3,P
BT4,NO,24/10/2020 01:00,51.10000,ug m-3,P
BT4,NO,24/10/2020 02:00,46.30000,ug m-3,P
BT4,NO,24/10/2020 03:00,43.00000,ug m-3,P
BT4,NO,24/10/2020 04:00,37.70000,ug m-3,P
BT4,NO,24/10/2020 05:00,33.70000,ug m-3,P
BT4,NO,24/10/2020 06:00,31.30000,ug m-3,P
BT4,NO,24/10/2020 07:00,29.30000,ug m-3,P
BT4,NO,24/10/2020 08:00,26.00000,ug m-3,P
BT4,NO,24/10/2020 09:00,24.10000,ug m-3,P
BT4,NO,24/10/2020 10:00,24.40000,ug m-3,P
BT4,NO,24/10/2020 11:00,25.70000,ug m-3,P
BT4,NO,24/10/2020 12:00,26.20000,ug m-3,P
BT4,NO,24/10/2020 13:00,25.70000,ug m-3,P
BT4,NO,24/10/2020 14:00,23.40000,ug m-3,P
BT4,NO,24/10/2020 15:00,21.30000,ug m-3,P
BT4,NO,24/10/2020 16:00,20.10000,ug m-3,P
BT4,NO,24/10/2020 17:00,18.30000,ug m-3,P
BT4,NO,24/10/2020 18:00,18.30000,ug m-3,P
BT4,NO,24/10/2020 19:00,18.00000,ug m-3,P
BT4,NO,24/10/2020 20:00,16.50000,ug m-3,P
BT4,NO,24/10/2020 21:00,15.90000,ug m-3,P
BT4,NO,24/10/2020 22:00,15.50000,ug m-3,P
BT4,NO,24/10/2020 23:00,15.00000,ug m-3,P
BT4,NO,25/10/2020 00:00,14.20000,ug m-3,P
BT4,NO,25/10/2020 01:00,13.90000,ug m-3,P
BT4,NO,25/10/2020 02:00,11.80000,ug m-3,P
BT4,NO,25/10/2020 03:00,9.90000,ug m-3,P
BT4,NO,25/10/2020 04:00,9.50000,ug m-3,P
BT4,NO,25/10/2020 05:00,8.00000,ug m-3,P
BT4,NO,25/10/2020 06:00,8.40000,ug m-3,P
BT4,NO,25/10/2020 07:00,8.30000,ug m-3,P
BT4,NO,25/10/2020 08:00,9.20000,ug m-3,P
BT4,NO,25/10/2020 09:00,11.10000,ug m-3,P
BT4,NO,25/10/2020 10:00,14.30000,ug m-3,P
BT4,NO,25/10/2020 11:00,16.60000,ug m-3,P
BT4,NO,25/10/2020 12:00,19.90000,ug m-3,P
BT4,NO,25/10/2020 13:00,23.40000,ug m-3,P
BT4,NO,25/10/2020 14:00,25.20000,ug m-3,P
BT4,NO,25/10/2020 15:00,27.40000,ug m-3,P
BT4,NO,25/10/2020 16:00,29.80000,ug m-3,P
BT4,NO,25/10/2020 17:00,30.90000,ug m-3,P
BT4,NO,25/10/2020 18:00,30.90000,ug m-3,P
BT4,NO,25/10/2020 19:00,32.50000,ug m-3,P
BT4,NO,25/10/2020 20:00,33.50000,ug m-3,P
BT4,NO,25/10/2020 21:00,33.70000,ug m-3,P
BT4,NO,25/10/2020 22:00,33.90000,ug m-3,P
BT4,NO,25/10/2020 23:00,35.20000,ug m-3,P
BT4,NO,26/10/2020 00:00,33.30000,ug m-3,P
BT4,NO,26/10/2020 01:00,30.40000,ug m-3,P
BT4,NO,26/10/2020 02:00,28.30000,ug m-3,P
BT4,NO,26/10/2020 03:00,26.00000,ug m-3,P
BT4,NO,26/10/2020 04:00,23.30000,ug m-3,P
BT4,NO,26/10/2020 05:00,23.30000,ug m-3,P
BT4,NO,26/10/2020 06:00,33.50000,ug m-3,P
BT4,NO,26/10/2020 07:00,45.20000,ug m-3,P
BT4,NO,26/10/2020 08:00,52.90000,ug m-3,P
BT4,NO,26/10/2020 09:00,61.00000,ug m-3,P
BT4,NO,26/10/2020 10:00,67.80000,ug m-3,P
BT4,NO,26/10/2020 11:00,74.50000,ug m-3,P
BT4,NO,26/10/2020 12:00,,ug m-3,P
BT4,NO,26/10/2020 13:00,82.50000,ug m-3,P
BT4,NO,26/10/2020 14:00,72.40000,ug m-3,P
BT4,NO,26/10/2020 15:00,60.60000,ug m-3,P
BT4,NO,26/10/2020 16:00,61.70000,ug m-3,P
BT4,NO,26/10/2020 17:00,65.70000,ug m-3,P
BT4,NO,26/10/2020 18:00,78.00000,ug m-3,P
BT4,NO,26/10/2020 19:00,85.80000,ug m-3,P
BT4,NO,26/10/2020 20:00,88.30000,ug m-3,P
BT4,NO,26/10/2020 21:00,93.00000,ug m-3,P
BT4,NO,26/10/2020 22:00,95.70000,ug m-3,P
BT4,NO,26/10/2020 23:00,94.00000,ug m-3,P
BT4,NO,27/10/2020 00:00,87.10000,ug m-3,P
BT4,NO,27/10/2020 01:00,77.70000,ug m-3,P
BT4,NO,27/10/2020 02:00,63.20000,ug m-3,P
BT4,NO,27/10/2020 03:00,51.30000,ug m-3,P
BT4,NO,27/10/2020 04:00,41.40000,ug m-3,P
BT4,NO,27/10/2020 05:00,40.20000,ug m-3,P
BT4,NO,27/10/2020 06:00,48.40000,ug m-3,P
BT4,NO,27/10/2020 07:00,68.90000,ug m-3,P
BT4,NO,27/10/2020 08:00,78.90000,ug m-3,P
BT4,NO,27/10/2020 09:00,86.30000,ug m-3,P
BT4,NO,27/10/2020 10:00,88.40000,ug m-3,P
BT4,NO,27/10/2020 11:00,89.90000,ug m-3,P
BT4,NO,27/10/2020 12:00,92.80000,ug m-3,P
BT4,NO,27/10/2020 13:00,91.60000,ug m-3,P
BT4,NO,27/10/2020 14:00,83.60000,ug m-3,P
BT4,NO,27/10/2020 15:00,63.60000,ug m-3,P
BT4,NO,27/10/2020 16:00,55.10000,ug m-3,P
BT4,NO,27/10/2020 17:00,50.00000,ug m-3,P
BT4,NO,27/10/2020 18:00,47.40000,ug m-3,P
BT4,NO,27/10/2020 19:00,51.40000,ug m-3,P
BT4,NO,27/10/2020 20:00,52.40000,ug m-3,P
BT4,NO,27/10/2020 21:00,50.80000,ug m-3,P
BT4,NO,27/10/2020 22:00,48.50000,ug m-3,P
BT4,NO,27/10/2020 23:00,46.90000,ug m-3,P
BT4,NO,28/10/2020 00:00,44.70000,ug m-3,P
BT4,NO,28/10/2020 01:00,40.40000,ug m-3,P
BT4,NO,28/10/2020 02:00,37.30000,ug m-3,P
BT4,NO,28/10/2020 03:00,28.90000,ug m-3,P
BT4,NO,28/10/2020 04:00,23.70000,ug m-3,P
BT4,NO,28/10/2020 05:00,21.70000,ug m-3,P
BT4,NO,28/10/2020 06:00,25.50000,ug m-3,P
BT4,NO,28/10/2020 07:00,39.70000,ug m-3,P
BT4,NO,28/10/2020 08:00,45.10000,ug m-3,P
BT4,NO,28/10/2020 09:00,52.30000,ug m-3,P
BT4,NO,28/10/2020 10:00,57.90000,ug m-3,P
BT4,NO,28/10/2020 11:00,64.80000,ug m-3,P
BT4,NO,28/10/2020 12:00,69.40000,ug m-3,P
BT4,NO,28/10/2020 13:00,74.50000,ug m-3,P
BT4,NO,28/10/2020 14:00,71.70000,ug m-3,P
BT4,NO,28/10/2020 15:00,61.10000,ug m-3,P
BT4,NO,28/10/2020 16:00,67.20000,ug m-3,P
BT4,NO,28/10/2020 17:00,72.10000,ug m-3,P
BT4,NO,28/10/2020 18:00,75.10000,ug m-3,P
BT4,NO,28/10/2020 19:00,72.80000,ug m-3,P
BT4,NO,28/10/2020 20:00,71.30000,ug m-3,P
BT4,NO,28/10/2020 21:00,67.00000,ug m-3,P
BT4,NO,28/10/2020 22:00,64.20000,ug m-3,P
BT4,NO,28/10/2020 23:00,59.70000,ug m-3,P
BT4,NO,29/10/2020 00:00,47.30000,ug m-3,P
BT4,NO,29/10/2020 01:00,35.60000,ug m-3,P
BT4,NO,29/10/2020 02:00,28.10000,ug m-3,P
BT4,NO,29/10/2020 03:00,24.30000,ug m-3,P
BT4,NO,29/10/2020 04:00,21.50000,ug m-3,P
BT4,NO,29/10/2020 05:00,21.30000,ug m-3,P
BT4,NO,29/10/2020 06:00,28.80000,ug m-3,P
BT4,NO,29/10/2020 07:00,42.80000,ug m-3,P
BT4,NO,29/10/2020 08:00,53.20000,ug m-3,P
BT4,NO,29/10/2020 09:00,59.80000,ug m-3,P
BT4,NO,29/10/2020 10:00,65.40000,ug m-3,P
BT4,NO,29/10/2020 11:00,71.70000,ug m-3,P
BT4,NO,29/10/2020 12:00,78.50000,ug m-3,P
BT4,NO,29/10/2020 13:00,81.40000,ug m-3,P
BT4,NO,29/10/2020 14:00,76.80000,ug m-3,P
BT4,NO,29/10/2020 15:00,69.20000,ug m-3,P
BT4,NO,29/10/2020 16:00,63.50000,ug m-3,P
BT4,NO,29/10/2020 17:00,61.00000,ug m-3,P
BT4,NO,29/10/2020 18:00,57.80000,ug m-3,P
BT4,NO,29/10/2020 19:00,52.90000,ug m-3,P
BT4,NO,29/10/2020 20:00,47.00000,ug m-3,P
BT4,NO,29/10/2020 21:00,42.40000,ug m-3,P
BT4,NO,29/10/2020 22:00,37.10000,ug m-3,P
BT4,NO,29/10/2020 23:00,29.50000,ug m-3,P
BT4,NO,30/10/2020 00:00,23.40000,ug m-3,P
BT4,NO,30/10/2020 01:00,18.20000,ug m-3,P
BT4,NO,30/10/2020 02:00,14.30000,ug m-3,P
BT4,NO,30/10/2020 03:00,11.60000,ug m-3,P
BT4,NO,30/10/2020 04:00,9.50000,ug m-3,P
BT4,NO,30/10/2020 05:00,8.50000,ug m-3,P
BT4,NO,30/10/2020 06:00,12.20000,ug m-3,P
BT4,NO,30/10/2020 07:00,17.60000,ug m-3,P
BT4,NO,30/10/2020 08:00,22.00000,ug m-3,P
BT4,NO,30/10/2020 09:00,26.70000,ug m-3,P
BT4,NO,30/10/2020 10:00,31.20000,ug m-3,P
BT4,NO,30/10/2020 11:00,36.10000,ug m-3,P
BT4,NO,30/10/2020 12:00,42.00000,ug m-3,P
BT4,NO,30/10/2020 13:00,48.50000,ug m-3,P
BT4,NO,30/10/2020 14:00,52.00000,ug m-3,P
BT4,NO,30/10/2020 15:00,54.50000,ug m-3,P
BT4,NO,30/10/2020 16:00,56.00000,ug m-3,P
BT4,NO,30/10/2020 17:00,57.90000,ug m-3,P
BT4,NO,30/10/2020 18:00,61.40000,ug m-3,P
BT4,NO,30/10/2020 19:00,61.50000,ug m-3,P
BT4,NO,30/10/2020 20:00,59.30000,ug m-3,P
BT4,NO,30/10/2020 21:00,54.50000,ug m-3,P
BT4,NO,30/10/2020 22:00,48.40000,ug m-3,P
BT4,NO,30/10/2020 23:00,41.20000,ug m-3,P
BT4,NO,31/10/2020 00:00,35.10000,ug m-3,P
BT4,NO,31/10/2020 01:00,28.80000,ug m-3,P
BT4,NO,31/10/2020 02:00,20.60000,ug m-3,P
BT4,NO,31/10/2020 03:00,15.80000,ug m-3,P
BT4,NO,31/10/2020 04:00,12.00000,ug m-3,P
BT4,NO,31/10/2020 05:00,9.60000,ug m-3,P
BT4,NO,31/10/2020 06:00,8.50000,ug m-3,P
BT4,NO,31/10/2020 07:00,9.10000,ug m-3,P
BT4,NO,31/10/2020 08:00,9.60000,ug m-3,P
BT4,NO,31/10/2020 09:00,10.40000,ug m-3,P
BT4,NO,31/10/2020 10:00,11.60000,ug m-3,P
BT4,NO,31/10/2020 11:00,13.00000,ug m-3,P
BT4,NO,31/10/2020 12:00,15.30000,ug m-3,P
BT4,NO,31/10/2020 13:00,17.10000,ug m-3,P
BT4,NO,31/10/2020 14:00,18.20000,ug m-3,P
BT4,NO,31/10/2020 15:00,19.40000,ug m-3,P
BT4,NO,31/10/2020 16:00,22.60000,ug m-3,P
BT4,NO,31/10/2020 17:00,29.10000,ug m-3,P
BT4,NO,31/10/2020 18:00,34.10000,ug m-3,P
BT4,NO,31/10/2020 19:00,37.50000,ug m-3,P
BT4,NO,31/10/2020 20:00,38.40000,ug m-3,P
BT4,NO,31/10/2020 21:00,38.60000,ug m-3,P
BT4,NO,31/10/2020 22:00,38.70000,ug m-3,P
BT4,NO,31/10/2020 23:00,37.70000,ug m-3,P
BT4,NO,01/11/2020 00:00,34.40000,ug m-3,P
BT4,NO,01/11/2020 01:00,27.10000,ug m-3,P
BT4,NO,01/11/2020 02:00,20.70000,ug m-3,P
BT4,NO,01/11/2020 03:00,15.50000,ug m-3,P
BT4,NO,01/11/2020 04:00,12.20000,ug m-3,P
BT4,NO,01/11/2020 05:00,9.90000,ug m-3,P
BT4,NO,01/11/2020 06:00,7.60000,ug m-3,P
BT4,NO,01/11/2020 07:00,5.80000,ug m-3,P
BT4,NO,01/11/2020 08:00,6.00000,ug m-3,P
BT4,NO,01/11/2020 09:00,6.80000,ug m-3,P
BT4,NO,01/11/2020 10:00,8.60000,ug m-3,P
BT4,NO,01/11/2020 11:00,10.60000,ug m-3,P
BT4,NO,01/11/2020 12:00,13.00000,ug m-3,P
BT4,NO,01/11/2020 13:00,16.10000,ug m-3,P
BT4,NO,01/11/2020 14:00,18.20000,ug m-3,P
BT4,NO,01/11/2020 15:00,20.20000,ug m-3,P
BT4,NO,01/11/2020 16:00,20.80000,ug m-3,P
BT4,NO,01/11/2020 17:00,20.80000,ug m-3,P
BT4,NO,01/11/2020 18:00,20.20000,ug m-3,P
BT4,NO,01/11/2020 19:00,19.20000,ug m-3,P
BT4,NO,01/11/2020 20:00,17.30000,ug m-3,P
BT4,NO,01/11/2020 21:00,14.80000,ug m-3,P
BT4,NO,01/11/2020 22:00,13.00000,ug m-3,P
BT4,NO,01/11/2020 23:00,10.80000,ug m-3,P
BT4,NO,02/11/2020 00:00,9.00000,ug m-3,P
BT4,NO,02/11/2020 01:00,7.70000,ug m-3,P
BT4,NO,02/11/2020 02:00,6.40000,ug m-3,P
BT4,NO,02/11/2020 03:00,5.20000,ug m-3,P
BT4,NO,02/11/2020 04:00,4.70000,ug m-3,P
BT4,NO,02/11/2020 05:00,4.50000,ug m-3,P
BT4,NO,02/11/2020 06:00,5.50000,ug m-3,P
BT4,NO,02/11/2020 07:00,8.20000,ug m-3,P
BT4,NO,02/11/2020 08:00,10.90000,ug m-3,P
BT4,NO,02/11/2020 09:00,12.60000,ug m-3,P
BT4,NO,02/11/2020 10:00,15.00000,ug m-3,P
BT4,NO,02/11/2020 11:00,18.90000,ug m-3,P
BT4,NO,02/11/2020 12:00,24.60000,ug m-3,P
BT4,NO,02/11/2020 13:00,28.80000,ug m-3,P
BT4,NO,02/11/2020 14:00,31.50000,ug m-3,P
BT4,NO,02/11/2020 15:00,34.50000,ug m-3,P
BT4,NO,02/11/2020 16:00,35.90000,ug m-3,P
BT4,NO,02/11/2020 17:00,37.70000,ug m-3,P
BT4,NO,02/11/2020 18:00,39.70000,ug m-3,P
BT4,NO,02/11/2020 19:00,39.50000,ug m-3,P
BT4,NO,02/11/2020 20:00,37.30000,ug m-3,P
BT4,NO,02/11/2020 21:00,36.10000,ug m-3,P
BT4,NO,02/11/2020 22:00,35.50000,ug m-3,P
BT4,NO,02/11/2020 23:00,32.20000,ug m-3,P
BT4,NO,03/11/2020 00:00,30.20000,ug m-3,P
BT4,NO,03/11/2020 01:00,28.30000,ug m-3,P
BT4,NO,03/11/2020 02:00,27.00000,ug m-3,P
BT4,NO,03/11/2020 03:00,26.70000,ug m-3,P
BT4,NO,03/11/2020 04:00,25.40000,ug m-3,P
BT4,NO,03/11/2020 05:00,24.50000,ug m-3,P
BT4,NO,03/11/2020 06:00,26.50000,ug m-3,P
BT4,NO,03/11/2020 07:00,30.80000,ug m-3,P
BT4,NO,03/11/2020 08:00,34.50000,ug m-3,P
BT4,NO,03/11/2020 09:00,34.10000,ug m-3,P
BT4,NO,03/11/2020 10:00,34.40000,ug m-3,P
BT4,NO,03/11/2020 11:00,35.40000,ug m-3,P
BT4,NO,03/11/2020 12:00,39.40000,ug m-3,P
BT4,NO,03/11/2020 13:00,41.30000,ug m-3,P
BT4,NO,03/11/2020 14:00,40.20000,ug m-3,P
BT4,NO,03/11/2020 15:00,36.10000,ug m-3,P
BT4,NO,03/11/2020 16:00,33.70000,ug m-3,P
BT4,NO,03/11/2020 17:00,50.90000,ug m-3,P
BT4,NO,03/11/2020 18:00,63.20000,ug m-3,P
BT4,NO,03/11/2020 19:00,76.20000,ug m-3,P
BT4,NO,03/11/2020 20:00,84.30000,ug m-3,P
BT4,NO,03/11/2020 21:00,90.20000,ug m-3,P
BT4,NO,03/11/2020 22:00,92.90000,ug m-3,P
BT4,NO,03/11/2020 23:00,97.10000,ug m-3,P
BT4,NO,04/11/2020 00:00,103.70000,ug m-3,P
BT4,NO,04/11/2020 01:00,93.90000,ug m-3,P
BT4,NO,04/11/2020 02:00,83.30000,ug m-3,P
BT4,NO,04/11/2020 03:00,71.90000,ug m-3,P
BT4,NO,04/11/2020 04:00,65.80000,ug m-3,P
BT4,NO,04/11/2020 05:00,66.60000,ug m-3,P
BT4,NO,04/11/2020 06:00,91.80000,ug m-3,P
BT4,NO,04/11/2020 07:00,108.80000,ug m-3,P
BT4,NO,04/11/2020 08:00,141.20000,ug m-3,P
BT4,NO,04/11/2020 09:00,161.80000,ug m-3,P
BT4,NO,04/11/2020 10:00,178.50000,ug m-3,P
BT4,NO,04/11/2020 11:00,184.10001,ug m-3,P
BT4,NO,04/11/2020 12:00,182.50000,ug m-3,P
BT4,NO,04/11/2020 13:00,175.80000,ug m-3,P
BT4,NO,04/11/2020 14:00,147.60001,ug m-3,P
BT4,NO,04/11/2020 15:00,128.70000,ug m-3,P
BT4,NO,04/11/2020 16:00,91.90000,ug m-3,P
BT4,NO,04/11/2020 17:00,75.50000,ug m-3,P
BT4,NO,04/11/2020 18:00,77.80000,ug m-3,P
BT4,NO,04/11/2020 19:00,97.00000,ug m-3,P
BT4,NO,04/11/2020 20:00,110.20000,ug m-3,P
BT4,NO,04/11/2020 21:00,142.80000,ug m-3,P
BT4,NO,04/11/2020 22:00,185.89999,ug m-3,P
BT4,NO,04/11/2020 23:00,218.10001,ug m-3,P
BT4,NO,05/11/2020 00:00,245.89999,ug m-3,P
BT4,NO,05/11/2020 01:00,260.20001,ug m-3,P
BT4,NO,05/11/2020 02:00,268.60001,ug m-3,P
BT4,NO,05/11/2020 03:00,262.20001,ug m-3,P
BT4,NO,05/11/2020 04:00,265.89999,ug m-3,P
BT4,NO,05/11/2020 05:00,248.80000,ug m-3,P
BT4,NO,05/11/2020 06:00,224.80000,ug m-3,P
BT4,NO,05/11/2020 07:00,205.89999,ug m-3,P
BT4,NO,05/11/2020 08:00,197.30000,ug m-3,P
BT4,NO,05/11/2020 09:00,188.00000,ug m-3,P
BT4,NO,05/11/2020 10:00,179.00000,ug m-3,P
BT4,NO,05/11/2020 11:00,179.00000,ug m-3,P
BT4,NO,05/11/2020 12:00,174.50000,ug m-3,P
BT4,NO,05/11/2020 13:00,170.80000,ug m-3,P
BT4,NO,05/11/2020 14:00,159.30000,ug m-3,P
BT4,NO,05/11/2020 15:00,147.89999,ug m-3,P
BT4,NO,05/11/2020 16:00,130.39999,ug m-3,P
BT4,NO,05/11/2020 17:00,139.00000,ug m-3,P
BT4,NO,05/11/2020 18:00,154.60001,ug m-3,P
BT4,NO,05/11/2020 19:00,170.60001,ug m-3,P
BT4,NO,05/11/2020 20:00,195.89999,ug m-3,P
BT4,NO,05/11/2020 21:00,225.50000,ug m-3,P
BT4,NO,05/11/2020 22:00,256.20001,ug m-3,P
BT4,NO,05/11/2020 23:00,287.79999,ug m-3,P
BT4,NO,06/11/2020 00:00,318.89999,ug m-3,P
BT4,NO,06/11/2020 01:00,312.70001,ug m-3,P
BT4,NO,06/11/2020 02:00,286.79999,ug m-3,P
BT4,NO,06/11/2020 03:00,255.50000,ug m-3,P
BT4,NO,06/11/2020 04:00,221.00000,ug m-3,P
BT4,NO,06/11/2020 05:00,188.89999,ug m-3,P
BT4,NO,06/11/2020 06:00,169.89999,ug m-3,P
BT4,NO,06/11/2020 07:00,157.60001,ug m-3,P
BT4,NO,06/11/2020 08:00,141.10001,ug m-3,P
BT4,NO,06/11/2020 09:00,138.20000,ug m-3,P
BT4,NO,06/11/2020 10:00,137.80000,ug m-3,P
BT4,NO,06/11/2020 11:00,142.70000,ug m-3,P
BT4,NO,06/11/2020 12:00,144.50000,ug m-3,P
BT4,NO,06/11/2020 13:00,138.10001,ug m-3,P
BT4,NO,06/11/2020 14:00,122.60000,ug m-3,P
BT4,NO,06/11/2020 15:00,104.70000,ug m-3,P
BT4,NO,06/11/2020 16:00,93.00000,ug m-3,P
BT4,NO,06/11/2020 17:00,90.20000,ug m-3,P
BT4,NO,06/11/2020 18:00,86.30000,ug m-3,P
BT4,NO,06/11/2020 19:00,80.10000,ug m-3,P
BT4,NO,06/11/2020 20:00,74.70000,ug m-3,P
BT4,NO,06/11/2020 21:00,73.50000,ug m-3,P
BT4,NO,06/11/2020 22:00,70.70000,ug m-3,P
BT4,NO,06/11/2020 23:00,69.00000,ug m-3,P
BT4,NO,07/11/2020 00:00,69.70000,ug m-3,P
BT4,NO,07/11/2020 01:00,66.40000,ug m-3,P
BT4,NO,07/11/2020 02:00,70.10000,ug m-3,P
BT4,NO,07/11/2020 03:00,71.20000,ug m-3,P
BT4,NO,07/11/2020 04:00,74.60000,ug m-3,P
BT4,NO,07/11/2020 05:00,78.00000,ug m-3,P
BT4,NO,07/11/2020 06:00,88.90000,ug m-3,P
BT4,NO,07/11/2020 07:00,104.20000,ug m-3,P
BT4,NO,07/11/2020 08:00,105.50000,ug m-3,P
BT4,NO,07/11/2020 09:00,104.90000,ug m-3,P
BT4,NO,07/11/2020 10:00,101.50000,ug m-3,P
BT4,NO,07/11/2020 11:00,101.90000,ug m-3,P
BT4,NO,07/11/2020 12:00,101.40000,ug m-3,P
BT4,NO,07/11/2020 13:00,100.90000,ug m-3,P
BT4,NO,07/11/2020 14:00,94.70000,ug m-3,P
BT4,NO,07/11/2020 15:00,83.20000,ug m-3,P
BT4,NO,07/11/2020 16:00,79.40000,ug m-3,P
BT4,NO,07/11/2020 17:00,77.50000,ug m-3,P
BT4,NO,07/11/2020 18:00,78.30000,ug m-3,P
BT4,NO,07/11/2020 19:00,78.40000,ug m-3,P
BT4,NO,07/11/2020 20:00,77.70000,ug m-3,P
BT4,NO,07/11/2020 21:00,78.40000,ug m-3,P
BT4,NO,07/11/2020 22:00,81.60000,ug m-3,P
BT4,NO,07/11/2020 23:00,79.70000,ug m-3,P
BT4,NO,08/11/2020 00:00,78.40000,ug m-3,P
BT4,NO,08/11/2020 01:00,78.10000,ug m-3,P
BT4,NO,08/11/2020 02:00,73.90000,ug m-3,P
BT4,NO,08/11/2020 03:00,68.70000,ug m-3,P
BT4,NO,08/11/2020 04:00,64.10000,ug m-3,P
BT4,NO,08/11/2020 05:00,58.60000,ug m-3,P
BT4,NO,08/11/2020 06:00,49.60000,ug m-3,P
BT4,NO,08/11/2020 07:00,47.60000,ug m-3,P
BT4,NO,08/11/2020 08:00,46.60000,ug m-3,P
BT4,NO,08/11/2020 09:00,46.30000,ug m-3,P
BT4,NO,08/11/2020 10:00,47.80000,ug m-3,P
BT4,NO,08/11/2020 11:00,51.80000,ug m-3,P
BT4,NO,08/11/2020 12:00,56.70000,ug m-3,P
BT4,NO,08/11/2020 13:00,59.30000,ug m-3,P
BT4,NO,08/11/2020 14:00,64.20000,ug m-3,P
BT4,NO,08/11/2020 15:00,68.50000,ug m-3,P
BT4,NO,08/11/2020 16:00,72.90000,ug m-3,P
BT4,NO,08/11/2020 17:00,78.40000,ug m-3,P
BT4,NO,08/11/2020 18:00,81.40000,ug m-3,P
BT4,NO,08/11/2020 19:00,78.00000,ug m-3,P
BT4,NO,08/11/2020 20:00,74.50000,ug m-3,P
BT4,NO,08/11/2020 21:00,71.30000,ug m-3,P
BT4,NO,08/11/2020 22:00,64.90000,ug m-3,P
BT4,NO,08/11/2020 23:00,59.80000,ug m-3,P
BT4,NO,09/11/2020 00:00,54.00000,ug m-3,P
BT4,NO,09/11/2020 01:00,45.40000,ug m-3,P
BT4,NO,09/11/2020 02:00,44.20000,ug m-3,P
BT4,NO,09/11/2020 03:00,44.60000,ug m-3,P
BT4,NO,09/11/2020 04:00,41.90000,ug m-3,P
BT4,NO,09/11/2020 05:00,48.00000,ug m-3,P
BT4,NO,09/11/2020 06:00,66.50000,ug m-3,P
BT4,NO,09/11/2020 07:00,81.50000,ug m-3,P
BT4,NO,09/11/2020 08:00,96.80000,ug m-3,P
BT4,NO,09/11/2020 09:00,112.60000,ug m-3,P
BT4,NO,09/11/2020 10:00,118.10000,ug m-3,P
BT4,NO,09/11/2020 11:00,125.10000,ug m-3,P
BT4,NO,09/11/2020 12:00,133.00000,ug m-3,P
BT4,NO,09/11/2020 13:00,135.89999,ug m-3,P
BT4,NO,09/11/2020 14:00,132.20000,ug m-3,P
BT4,NO,09/11/2020 15:00,122.50000,ug m-3,P
BT4,NO,09/11/2020 16:00,112.70000,ug m-3,P
BT4,NO,09/11/2020 17:00,109.50000,ug m-3,P
BT4,NO,09/11/2020 18:00,107.50000,ug m-3,P
BT4,NO,09/11/2020 19:00,102.70000,ug m-3,P
BT4,NO,09/11/2020 20:00,98.50000,ug m-3,P
BT4,NO,09/11/2020 21:00,93.60000,ug m-3,P
BT4,NO,09/11/2020 22:00,83.40000,ug m-3,P
BT4,NO,09/11/2020 23:00,79.40000,ug m-3,P
BT4,NO,10/11/2020 00:00,79.40000,ug m-3,P
BT4,NO,10/11/2020 01:00,66.60000,ug m-3,P
BT4,NO,10/11/2020 02:00,57.50000,ug m-3,P
BT4,NO,10/11/2020 03:00,56.20000,ug m-3,P
BT4,NO,10/11/2020 04:00,59.70000,ug m-3,P
BT4,NO,10/11/2020 05:00,60.80000,ug m-3,P
BT4,NO,10/11/2020 06:00,65.60000,ug m-3,P
BT4,NO,10/11/2020 07:00,75.30000,ug m-3,P
BT4,NO,10/11/2020 08:00,79.90000,ug m-3,P
BT4,NO,10/11/2020 09:00,87.50000,ug m-3,P
BT4,NO,10/11/2020 10:00,95.80000,ug m-3,P
BT4,NO,10/11/2020 11:00,100.10000,ug m-3,P
BT4,NO,10/11/2020 12:00,100.50000,ug m-3,P
BT4,NO,10/11/2020 13:00,100.40000,ug m-3,P
BT4,NO,10/11/2020 14:00,100.60000,ug m-3,P
BT4,NO,10/11/2020 15:00,101.70000,ug m-3,P
BT4,NO,10/11/2020 16:00,106.60000,ug m-3,P
BT4,NO,10/11/2020 17:00,111.90000,ug m-3,P
BT4,NO,10/11/2020 18:00,114.80000,ug m-3,P
BT4,NO,10/11/2020 19:00,115.40000,ug m-3,P
BT4,NO,10/11/2020 20:00,116.00000,ug m-3,P
BT4,NO,10/11/2020 21:00,120.10000,ug m-3,P
BT4,NO,10/11/2020 22:00,118.90000,ug m-3,P
BT4,NO,10/11/2020 23:00,113.70000,ug m-3,P
BT4,NO,11/11/2020 00:00,103.70000,ug m-3,P
BT4,NO,11/11/2020 01:00,93.40000,ug m-3,P
BT4,NO,11/11/2020 02:00,85.50000,ug m-3,P
BT4,NO,11/11/2020 03:00,80.00000,ug m-3,P
BT4,NO,11/11/2020 04:00,74.00000,ug m-3,P
BT4,NO,11/11/2020 05:00,64.40000,ug m-3,P
BT4,NO,11/11/2020 06:00,68.00000,ug m-3,P
BT4,NO,11/11/2020 07:00,72.20000,ug m-3,P
BT4,NO,11/11/2020 08:00,74.70000,ug m-3,P
BT4,NO,11/11/2020 09:00,77.50000,ug m-3,P
BT4,NO,11/11/2020 10:00,75.80000,ug m-3,P
BT4,NO,11/11/2020 11:00,75.00000,ug m-3,P
BT4,NO,11/11/2020 12:00,74.70000,ug m-3,P
BT4,NO,11/11/2020 13:00,75.70000,ug m-3,P
BT4,NO,11/11/2020 14:00,65.10000,ug m-3,P
